98	1	-0.506806
113	1	5.982519
3352	1	23.365315
3693	1	-9.704826
756	2	-5.307502
3143	2	17.656383
4	4	3.161706
14	4	-1.035895
18	4	-11.077710
42	4	-15.348945
73	4	10.450134
74	4	-1.013318
86	4	5.745844
382	4	-9.140422
390	4	-1.232665
456	4	15.595889
500	4	-6.164429
550	4	2.681904
589	4	-5.473929
615	4	-2.424875
663	4	-14.386784
744	4	3.043043
765	4	-23.517564
777	4	-5.427024
793	4	-3.859614
895	4	16.790173
982	4	11.633982
1023	4	-3.261137
1039	4	0.811519
1051	4	-5.376400
1077	4	-5.211638
1101	4	-11.828716
1216	4	-9.664468
1270	4	7.931591
1315	4	2.053869
1328	4	-4.467571
1332	4	18.268641
1408	4	20.466919
1414	4	5.509202
1435	4	-1.326273
1485	4	24.496200
1538	4	13.156957
1560	4	-19.798237
1679	4	4.731883
1767	4	-12.977051
1851	4	3.589636
1903	4	2.029372
1942	4	-8.787269
1955	4	3.406996
1968	4	8.480966
2066	4	1.452164
2216	4	8.740047
2221	4	7.276566
2332	4	-4.067472
2341	4	-15.377490
2376	4	5.224545
2459	4	2.016027
2485	4	7.553525
2521	4	-8.880308
2523	4	-16.962016
2571	4	-7.518728
2665	4	-67.615606
2727	4	-4.400592
2729	4	-9.550922
2733	4	6.035507
2826	4	4.277088
2866	4	-10.637919
2971	4	-10.919769
2972	4	2.068721
3032	4	-2.752178
3039	4	-1.035093
3100	4	-9.928690
3117	4	-6.671571
3229	4	14.313662
3235	4	0.112449
3237	4	10.637571
3276	4	-3.274360
3310	4	10.118073
3441	4	11.976317
3568	4	12.950877
3639	4	-1.762663
3645	4	21.337509
3738	4	-1.021233
3782	4	11.763117
3793	4	-17.524470
3885	4	3.293263
3915	4	-12.777517
3945	4	4.495262
3984	4	0.565620
4023	4	6.311297
4032	4	-11.401109
4062	4	18.131925
5	5	-4.943902
422	5	19.538799
819	5	-15.434084
1092	5	-7.155956
1245	5	15.863356
1555	5	-7.184513
2729	5	-13.175278
3032	5	-0.851321
3795	5	-2.655274
866	6	-0.755925
3595	7	6.421339
1226	8	3.625298
1955	8	-13.071908
2289	8	-10.735608
2950	8	18.927043
3788	10	8.670953
214	11	0.272838
256	11	1.978840
456	11	-2.753969
501	11	-2.700948
1075	11	3.830312
1101	11	6.720424
2062	11	2.932640
97	13	-13.976611
297	13	1.338533
357	13	1.253726
456	13	-1.922723
1101	13	3.174803
2183	13	0.782784
3497	13	0.197747
4021	13	10.119022
14	14	-17.449956
25	14	12.937537
51	14	-13.018963
97	14	-1.418234
288	14	3.031438
439	14	6.830411
472	14	1.793296
501	14	7.287906
516	14	-8.588556
550	14	-15.223001
603	14	-14.304549
630	14	-12.469485
663	14	2.869433
737	14	19.358792
895	14	-12.306096
933	14	-12.470379
977	14	-22.660106
1046	14	-18.691443
1089	14	5.982629
1101	14	3.395294
1230	14	21.529849
1238	14	4.500046
1362	14	-3.439174
1374	14	17.850968
1386	14	-14.038240
1429	14	-1.004419
1485	14	-9.739177
1522	14	7.914488
1538	14	4.859367
1560	14	2.380596
1589	14	-16.693025
1646	14	14.643408
1679	14	11.532418
1715	14	-1.963965
1733	14	-10.424116
1767	14	-2.970612
1849	14	9.147272
1945	14	4.726327
1955	14	-41.238303
2028	14	-4.462397
2060	14	13.561177
2089	14	-6.373378
2105	14	-7.754815
2136	14	-12.565901
2182	14	-5.277276
2192	14	-11.850958
2212	14	-5.249882
2265	14	3.232434
2333	14	12.423043
2472	14	-7.972859
2672	14	0.643495
2803	14	-0.121289
2987	14	5.741344
3035	14	5.841682
3044	14	-11.256359
3049	14	-10.340510
3158	14	-17.019975
3229	14	7.409653
3241	14	1.826909
3256	14	-16.655844
3441	14	-9.920917
3476	14	-8.726827
3485	14	23.022103
3519	14	8.406138
3622	14	3.406715
3631	14	-11.533404
3689	14	-2.933985
3713	14	-5.493809
3733	14	-7.238375
3769	14	1.610149
3770	14	14.350696
3795	14	7.474735
3816	14	-25.874224
3865	14	0.639587
3866	14	1.991926
3873	14	2.621445
3879	14	-6.275909
3904	14	-0.057960
3945	14	-23.772243
4086	14	11.454755
176	15	-27.683459
199	15	-8.746929
281	15	-5.132556
476	15	11.237022
541	15	18.579759
989	15	-6.345559
1023	15	-1.613213
2080	15	22.663265
2490	15	9.074343
2523	15	-10.318095
2764	15	-25.206670
2766	15	-10.499676
3229	15	9.496487
3457	15	23.501205
3776	15	-12.109196
369	16	-6.184835
561	16	-13.136580
849	16	1.476240
895	16	10.689271
1099	16	-13.934099
2089	16	-7.459121
2490	16	-1.879376
2891	16	4.390419
2931	16	15.325312
3441	16	14.759908
3481	16	-10.724687
3485	16	3.270975
3653	16	-2.429031
3719	16	-13.552211
3795	16	-2.990291
77	17	-9.546527
253	17	-1.998211
501	17	-9.563588
1213	17	13.727293
1375	17	4.743154
2354	17	-6.544343
2556	17	0.441885
2660	17	-1.398827
370	18	-13.327500
737	18	10.257157
813	18	-2.112253
1485	18	-11.941533
1522	18	4.310099
2221	18	3.694005
2223	18	-14.551125
2596	18	2.626980
2747	18	1.972325
3374	18	11.081831
3578	18	-5.177016
3904	18	-4.207939
14	19	2.677904
20	19	1.518792
97	19	9.413348
307	19	-2.010511
1310	19	-11.434709
1806	19	-1.812595
2744	19	4.048277
2991	19	29.316134
2998	19	-10.831345
4	20	-4.836563
238	20	12.357022
493	20	-5.166020
615	20	-10.143571
2179	20	2.217409
2705	20	-13.508354
2845	20	0.079320
3032	20	3.625956
3680	20	-8.431448
19	21	1.472934
2672	21	4.123194
3304	21	4.754940
1577	22	-4.209215
2490	22	4.501192
25	25	-4.625435
75	25	-6.097335
95	25	11.591409
97	25	-1.677556
113	25	3.971892
135	25	15.281646
170	25	-15.743628
268	25	-4.311969
364	25	-0.979978
384	25	-10.443908
407	25	-14.254800
471	25	7.043082
663	25	-5.368348
911	25	-14.930568
1169	25	-7.058339
1261	25	-0.716176
1291	25	10.252705
1432	25	-6.815483
1804	25	6.251894
1903	25	1.825663
2000	25	4.353595
2066	25	-7.341827
2081	25	2.445117
2212	25	3.659004
2278	25	-21.319046
2341	25	-4.319430
2393	25	4.469036
2507	25	11.548767
2559	25	6.662712
2571	25	-13.953902
2618	25	9.025471
2846	25	10.471883
2907	25	11.916120
3010	25	14.582160
3080	25	-8.739792
3229	25	-8.302110
3310	25	11.827299
3364	25	-14.870167
3460	25	-8.254152
3578	25	-6.609565
3614	25	-7.191690
3659	25	-19.863817
3662	25	4.962752
3684	25	3.342502
3847	25	-10.964994
3879	25	10.846748
4032	25	-16.804435
462	30	13.480678
586	30	11.353634
1179	30	-9.342507
3977	30	10.429641
426	33	-9.217308
803	33	-3.062473
828	33	-2.996199
1375	33	-2.221513
1560	33	19.113843
2216	33	24.134643
2496	33	-8.205284
2523	33	5.170581
2675	33	-6.101293
2787	33	-8.614350
2917	33	9.341810
3256	33	3.058952
3567	33	29.422378
3696	33	-12.462047
557	34	1.325466
4	37	-6.791247
73	37	0.138218
84	37	-7.726046
170	37	-13.782522
278	37	-18.369357
430	37	-6.576086
456	37	3.163287
1089	37	5.294843
1136	37	10.903528
1238	37	20.273302
1291	37	17.827347
1341	37	14.889548
1374	37	-8.351033
1377	37	-11.106841
1428	37	-6.099184
1485	37	-23.431895
1524	37	-8.005816
1741	37	6.128214
2066	37	4.929328
2376	37	-11.947175
2515	37	13.357308
2665	37	2.798269
2724	37	-5.553882
2919	37	16.708490
3032	37	19.573848
3044	37	-5.840391
3229	37	1.386522
3375	37	34.174382
3469	37	8.899348
3620	37	21.657902
3734	37	0.777169
3748	37	2.617580
3802	37	13.026820
3945	37	3.809498
4073	37	10.784625
428	38	1.137257
2467	38	1.241461
1396	39	10.371981
1854	39	5.848561
2268	39	20.280745
3240	39	7.000180
3814	39	-1.145078
3842	39	13.783787
3889	39	-3.800647
2561	40	-1.217375
1396	41	4.959889
3185	41	7.497481
42	42	2.130860
407	42	10.706520
424	42	-2.660183
453	42	8.932211
472	42	-1.545779
777	42	19.922985
1071	42	17.864656
1101	42	-1.059353
1328	42	20.383175
1485	42	9.788028
1537	42	-2.876006
1538	42	10.405054
1667	42	-9.136567
1710	42	-8.008268
1785	42	10.813308
1816	42	-1.455562
2341	42	-8.667964
2490	42	-14.046182
2665	42	10.344463
2683	42	30.467422
2685	42	-9.169484
2907	42	10.177654
3158	42	5.530248
3204	42	-9.090732
3208	42	7.715544
3406	42	1.337320
3485	42	8.845665
3567	42	-1.751680
3614	42	1.605207
3749	42	-11.919590
3847	42	3.706121
3858	42	4.893159
3908	42	-5.554831
3915	42	4.451242
3984	42	-6.798123
330	44	5.721824
414	44	-7.899406
1101	44	-2.022292
2214	44	7.350243
2752	44	-11.858862
730	46	-5.424182
3130	47	-13.876725
3733	47	-4.318393
3373	48	-7.976261
976	49	-3.593948
1732	49	-7.613790
2023	49	1.213396
2469	49	-2.177956
74	51	-18.234523
357	51	-12.074303
439	51	4.668161
449	51	7.416179
456	51	-5.711200
521	51	-8.586195
623	51	21.518226
711	51	-8.083039
737	51	-14.986578
745	51	3.755206
823	51	9.573960
895	51	-9.514454
1213	51	11.423474
1309	51	-9.509345
1328	51	1.331177
1396	51	-29.754533
1522	51	-5.671875
1537	51	-4.877935
1663	51	2.855685
1667	51	-8.021036
1955	51	0.102082
1970	51	-17.735674
1976	51	4.797367
2047	51	-11.198155
2066	51	-1.082018
2089	51	11.204334
2129	51	-6.729932
2232	51	-7.313765
2312	51	-13.153536
2571	51	4.156007
2665	51	-1.968680
2736	51	-14.157106
2932	51	7.213266
2994	51	-4.824601
3044	51	-18.827945
3415	51	-6.178901
3510	51	0.267338
3622	51	2.093616
3701	51	-1.985404
3719	51	14.187372
3879	51	-12.968962
3984	51	4.406454
4000	51	-7.268878
1814	52	-0.184426
2010	52	18.332270
3006	52	1.099909
3945	52	7.437331
1794	53	34.578095
278	55	6.730897
1155	55	6.712769
1485	55	7.325593
2089	55	-11.582475
471	57	5.937618
572	57	-1.553550
1155	57	-3.089397
1646	57	11.913722
1727	57	-4.433462
1763	57	4.806370
2290	57	-7.677146
2432	57	2.305987
2600	57	-2.539489
2653	57	12.540014
2766	57	-4.177341
3229	57	3.406719
58	58	4.180664
1015	58	-15.891030
1741	58	0.202657
2412	58	7.721884
2492	58	-4.213659
2981	58	-23.645898
2994	58	-1.897341
3229	58	1.719445
3622	58	15.600968
3773	58	-19.502803
1482	59	-7.077589
3744	59	3.706471
152	60	-6.898871
1077	60	-1.171497
1386	60	-0.115360
1396	60	-1.833296
1502	60	20.585886
2066	60	-6.041073
2270	60	12.762666
2532	60	-2.911320
2538	60	4.921375
2665	60	-7.210519
2782	60	5.324369
3075	60	5.079104
3310	60	-0.529162
3614	60	-1.477446
3935	60	-1.314997
614	61	5.893131
2755	61	-7.870410
3097	61	0.761851
3445	63	-2.272358
1905	64	14.846629
3519	64	16.746567
3744	64	7.062674
76	65	-0.440807
2225	65	-3.927930
2312	65	5.114494
2794	65	-14.598696
1010	66	5.798374
4086	66	0.898539
178	68	6.315883
405	68	-11.033059
1950	68	8.851068
2755	68	4.378663
2907	68	-5.481169
3889	68	6.033419
87	69	8.695455
862	69	-25.161152
1485	69	-6.287920
1496	69	-0.998929
1915	69	0.760823
232	72	-21.500511
589	72	15.775940
893	72	6.402079
897	72	-10.791211
1078	72	9.985175
1238	72	3.490585
2412	72	-1.078123
2781	72	-24.279612
4	73	15.957486
14	73	1.657302
19	73	2.975123
37	73	-4.248586
73	73	-11.212441
113	73	-16.573422
163	73	-24.896029
170	73	-2.898370
187	73	-7.420330
214	73	6.095469
221	73	-1.501110
253	73	0.764971
273	73	-13.303652
288	73	4.012225
324	73	-18.165355
357	73	6.201179
382	73	-8.695828
407	73	3.679177
456	73	3.976481
500	73	12.613411
521	73	-5.266644
549	73	1.179015
553	73	4.424049
555	73	26.415544
610	73	4.126368
633	73	-13.570092
704	73	-22.324065
835	73	8.427344
893	73	-12.708007
895	73	-11.581539
933	73	-1.064222
1039	73	14.884634
1077	73	-2.741448
1101	73	14.618347
1125	73	17.036054
1137	73	4.659074
1226	73	-2.658709
1347	73	9.842892
1374	73	-7.205909
1396	73	2.698436
1429	73	-4.788859
1485	73	-2.078063
1679	73	-1.498512
1723	73	4.088755
1767	73	2.111596
1844	73	-10.436569
1865	73	-0.861263
1894	73	-7.352034
1904	73	6.310371
1947	73	-5.584466
1952	73	1.600014
1955	73	-6.808258
1993	73	-6.410846
2028	73	14.742582
2060	73	-25.084262
2216	73	8.531615
2226	73	-17.692377
2246	73	2.765316
2292	73	-5.198306
2302	73	1.226165
2347	73	1.399402
2409	73	-4.602312
2538	73	15.476058
2617	73	-0.028639
2653	73	4.024740
2665	73	-6.167996
2675	73	0.630365
2761	73	2.064078
2766	73	-5.859736
2846	73	3.537888
2930	73	2.924921
3158	73	9.131408
3240	73	-6.357801
3261	73	2.378821
3275	73	9.000325
3301	73	10.339565
3350	73	4.004327
3370	73	-0.202244
3387	73	-0.052113
3426	73	21.545315
3430	73	-20.384766
3441	73	-10.715752
3477	73	2.671099
3514	73	8.226931
3529	73	-7.871351
3682	73	0.204264
3738	73	-1.364925
3784	73	5.202497
3793	73	2.050482
3802	73	-6.332710
3882	73	28.141781
3889	73	-0.167495
3904	73	5.596978
3945	73	18.292406
4011	73	-8.798527
4023	73	14.059415
964	74	-10.288927
1101	74	-34.515669
1610	74	23.726479
1726	74	-32.369547
1767	74	9.464919
2028	74	7.910361
2066	74	9.267150
2547	74	-9.527545
2737	74	-6.228179
3002	74	-20.431733
3229	74	-8.170805
3406	74	-7.882612
3740	74	-4.912786
3925	74	5.806689
815	75	3.662720
1101	75	-11.415658
1396	75	3.177822
2347	75	-20.186034
3659	75	3.223611
4067	75	0.159119
4089	75	1.217445
3158	76	-4.964445
329	77	-6.742030
1463	77	-9.526295
2357	77	1.491439
3786	77	2.248324
80	80	-21.601410
209	80	-0.677626
211	80	-1.051469
214	80	-4.092677
252	80	15.283382
384	80	-20.801923
586	80	0.762346
703	80	10.999565
767	80	-13.850619
976	80	31.727296
978	80	1.858008
1101	80	-5.827943
1113	80	-6.529984
1186	80	-3.186400
1328	80	5.912826
1375	80	-3.396097
1656	80	7.002827
1955	80	2.855803
2066	80	0.327159
2113	80	14.585844
