"0020181","0021028",308.587797108
"0020183","0077855",177.243215198
"0020337","0021073",265.516627171
"0020337","0078586",257.079863222
"0020339","0020340",162.496376519
"0020340","0020342",127.436280495
"0020341","0020340",175.184089067
"0020342","0020470",264.449379089
"0020342","0108998",824.874250906
"0020466","0020472",288.100398041
"0020470","0020471",244.495689447
"0020470","0108999",795.024658326
"0020471","0021074",900.563087476
"0020471","0021129",243.857575229
"0020472","0020342",900.472590303
"0020472","0020473",264.987519569
"0020473","0020470",905.840200872
"0020473","0020474",244.640602122
"0020474","0020471",899.321049089
"0020474","0020561",243.861627488
"0020558","0020559",287.094511704
"0020559","0020472",899.160712304
"0020559","0020560",266.765118349
"0020560","0020473",900.764715412
"0020560","0020563",244.85898309
"0020561","0020562",243.912649327
"0020561","0021129",899.138833271
"0020562","0021130",899.783409444
"0020562","0021184",244.156687731
"0020563","0020474",900.494072937
"0020563","0020564",244.101005608
"0020564","0020561",900.140260006
"0020564","0020565",244.25242503
"0020565","0020562",899.98196255
"0020565","0020653",243.883973321
"0020647","0020649",285.182015064
"0020649","0020559",902.095717783
"0020649","0020650",266.81842405
"0020650","0020560",899.063715503
"0020650","0020651",244.217717033
"0020651","0020563",899.973226116
"0020651","0020652",244.917846581
"0020652","0020564",900.439628754
"0020652","0020655",242.588701826
"0020653","0020654",243.061718421
"0020653","0021184",899.956810184
"0020654","0021185",900.479800095
"0020654","0021246",258.092221857
"0020655","0020565",900.611820066
"0020655","0020656",245.135257277
"0020656","0020653",900.330682618
"0020656","0020657",243.998620444
"0020657","0020654",899.369498979
"0020657","0020751",256.454325388
"0020751","0020752",281.234288382
"0020751","0021246",899.14741332
"0020752","0021247",898.599055851
"0020752","0021329",274.863278098
"0021028","0021029",299.145908107
"0021028","0094901",35.2210857073
"0021029","0021030",249.508415493
"0021029","0094946",27.5853025624
"0021030","0021031",263.003985683
"0021030","0094949",28.0052647388
"0021031","0021041",254.592220409
"0021031","0094950",33.357225258
"0021041","0021078",258.819527675
"0021051","0021052",381.035199454
"0021052","0021087",540.628985888
"0021052","0095146",29.2498364278
"0021073","0077997",362.984935396
"0021073","0109000",177.032706354
"0021074","0021075",243.603686036
"0021074","0109001",50.7292639116
"0021075","0021076",243.53059574
"0021075","0109002",155.254093738
"0021076","0021077",243.47125976
