"0020014","0084260",162.072865457
"0020014","0096583",89.8156947638
"0020089","0020090",25.1807110489
"0020090","0020092",110.779308627
"0020090","0084260",35.3816742559
"0020091","0020109",1072.72694509
"0020092","0020091",29.7143895706
"0020092","0078385",32.8095733197
"0020095","0020096",286.346649231
"0020096","0020097",31.3782389287
"0020096","0094340",265.145440232
"0020097","0020110",546.600762237
"0020097","0078738",265.210723947
"0020100","0020101",445.603697399
"0020101","0020096",227.533269726
"0020101","0020102",27.481568526
"0020102","0020097",227.400168001
"0020102","0020113",278.072718503
"0020103","0020106",595.45021076
"0020106","0020107",27.0726718361
"0020106","0063329",138.981604456
"0020107","0063328",138.392893714
"0020109","0020120",260.794433946
"0020109","0077970",27.6114715032
"0020110","0020111",260.267666231
"0020111","0020112",266.437647758
"0020112","0020124",264.844404409
"0020112","0078737",333.677719985
"0020113","0020114",266.000540454
"0020114","0020115",266.252856595
"0020115","0020116",264.885922103
"0020116","0020112",211.428830843
"0020116","0020128",265.191153124
"0020120","0020121",271.610256375
"0020120","0094510",26.4161753641
"0020121","0020122",266.823806389
"0020121","0078284",29.1899150003
"0020122","0020123",263.211561063
"0020123","0020136",133.260259493
"0020124","0020125",267.854411888
"0020124","0078595",357.028217452
"0020125","0020126",265.69475214
"0020125","0094516",370.495127807
"0020126","0020127",264.457401983
"0020126","0094528",395.080797412
"0020127","0020144",283.703534271
"0020127","0094532",415.411413833
"0020128","0020124",225.748306984
"0020128","0020129",268.817147424
"0020129","0020125",242.933036125
"0020129","0020276",266.605628974
"0020136","0020137",279.956698112
"0020137","0020139",252.944400783
"0020139","0020140",142.319501278
"0020140","0020141",124.358738515
"0020141","0020153",267.495195113
"0020142","0094536",108.704586096
"0020143","0020142",275.016538104
"0020143","0094537",101.441932386
"0020144","0020142",349.587550471
"0020144","0020145",276.969799748
"0020145","0020143",352.855737463
"0020145","0020146",253.231998968
"0020146","0020147",139.472641422
"0020146","0094539",457.798960791
"0020147","0020148",114.864130261
"0020147","0094564",454.240124017
"0020148","0020157",260.902832727
"0020148","0094570",451.389876483
"0020153","0020154",253.805609109
"0020154","0020155",352.512893987
"0020155","0020156",218.471079638
"0020156","0020168",212.193551566
"0020156","0094588",26.0620083877
"0020157","0020158",248.757881219
"0020157","0094576",450.750373095
"0020158","0020159",282.219344337
"0020158","0094581",450.471989441
"0020159","0020160",216.675294221
"0020159","0094586",440.781711576
"0020160","0020171",214.667095603
"0020160","0094587",445.751370688
"0020162","0063936",568.018736558
"0020162","0094862",122.569039831
"0020168","0020169",196.688758172
"0020169","0020170",255.198031461
"0020169","0094591",30.4558269307
"0020170","0020178",427.091992025
"0020170","0078570",21.0515967761
"0020171","0020323",225.207467125
"0020171","0094815",414.812738877
"0020178","0020162",24.7686969419
"0020178","0020179",120.565840301
"0020179","0020180",263.835652456
"0020180","0020181",331.422489714
"0020181","0078474",28.6183213777
"0020183","0094896",158.375560982
"0020222","0020249",60.4460871875
"0020222","0064538",84.6888520178
"0020222","0094505",71.9192191543
"0020238","0020239",208.87647216
"0020239","0020240",230.002428032
"0020239","0066000",268.92249838
"0020240","0020257",367.284705623
"0020240","0020262",240.434944337
"0020240","0064539",380.423057563
"0020242","0066000",330.480554676
"0020244","0066036",135.861941072
"0020246","0020248",247.571437162
"0020246","0020372",194.113368885
"0020247","0020374",445.888255401
"0020248","0020240",371.542482455
"0020248","0020266",208.145894165
"0020248","0020382",192.670898684
"0020249","0020250",256.744896698
"0020250","0020251",230.774639552
"0020251","0020252",210.007580131
"0020252","0020106",220.908296797
"0020252","0020253",28.1021653785
"0020253","0020107",220.890092022
"0020253","0020254",279.241702197
"0020254","0020113",428.576210182
"0020254","0020268",267.010250793
"0020255","0020258",82.4396017346
"0020257","0020258",26.821836613
"0020258","0020250",210.342650271
"0020258","0020259",230.262555224
"0020259","0020251",197.400251623
"0020259","0020260",155.231051502
"0020260","0020252",173.506162523
"0020262","0020257",313.995729826
"0020262","0020258",275.536637844
"0020262","0020263",230.471125894
"0020263","0020259",298.259825695
"0020263","0020264",238.032722883
"0020264","0020253",496.026980288
"0020264","0020265",279.577263336
"0020265","0020254",495.87986297
"0020265","0020271",264.823502235
"0020266","0020384",281.795531254
"0020266","0066079",57.0550257568
"0020267","0020264",343.279355997
"0020268","0020114",425.869805902
"0020268","0020269",264.924899147
"0020269","0020115",425.085081117
"0020269","0020270",264.871573922
"0020270","0020116",419.685016852
"0020270","0020278",265.312411555
"0020271","0020268",495.868861696
"0020271","0020272",264.877914032
"0020272","0020269",496.076576722
"0020272","0020273",266.409291545
"0020273","0020270",496.160859311
"0020273","0020274",91.4862421197
"0020274","0020275",175.54604148
"0020275","0020278",488.335986117
"0020275","0020287",71.7180501426
"0020276","0020126",256.674623291
"0020276","0020277",266.872905824
"0020277","0020127",272.622581085
"0020277","0020292",397.250141153
"0020278","0020128",398.520676566
"0020278","0020279",269.077538084
"0020279","0020129",375.160836629
"0020279","0020280",263.984332104
"0020279","0020283",385.764740871
"0020280","0020276",354.582386947
"0020280","0020281",265.020256583
"0020281","0020277",330.556574561
"0020281","0020298",277.706057693
"0020284","0066107",24.6715987433
"0020286","0020284",110.183468644
"0020287","0020290",317.54567514
"0020288","0020286",178.290135243
"0020288","0020289",116.041130575
"0020289","0020284",182.554183249
"0020289","0020305",244.02533125
"0020290","0020283",231.887706328
"0020290","0020406",157.866885948
"0020291","0020288",215.120814632
"0020291","0066106",200.04527637
"0020292","0020144",317.071687115
"0020292","0020293",191.567796009
"0020293","0020294",80.9884721678
"0020293","0020297",104.359498595
"0020294","0020145",342.063415909
"0020294","0020295",262.76139557
"0020295","0020146",375.685974825
"0020295","0020296",192.33291928
"0020296","0020308",69.8956161419
"0020298","0020299",230.310610229
"0020298","0020303",196.947118926
"0020299","0020292",317.827815696
"0020299","0020301",252.640066727
"0020301","0020294",296.332330467
"0020301","0020302",255.876259362
"0020302","0020295",276.676552682
"0020302","0020313",254.810813519
"0020303","0020305",95.8968638019
"0020304","0020299",153.676693052
"0020305","0020304",277.934560612
"0020305","0020426",445.802015068
"0020306","0020301",490.050648353
"0020306","0020307",242.291678547
"0020307","0020302",405.642383423
"0020307","0020320",240.189623122
"0020308","0020148",410.615200609
"0020308","0020309",267.363299881
"0020309","0020157",442.604710856
"0020309","0020310",262.936951181
"0020310","0020158",480.037497396
"0020310","0020311",194.566607789
"0020311","0020159",486.364895812
"0020311","0020312",215.705276157
"0020312","0020160",476.21231481
"0020312","0020326",214.69126609
"0020313","0020308",257.150927035
"0020313","0020314",261.066959775
"0020314","0020309",236.699781876
"0020314","0020315",252.464580432
"0020315","0020310",215.601905476
"0020315","0020316",142.432286004
"0020315","0020319",164.517539553
"0020316","0020311",194.976942682
"0020316","0020317",231.578972473
"0020317","0020312",221.861303926
"0020317","0020332",215.300478971
"0020318","0020319",129.186757452
"0020319","0020316",71.0658196417
"0020319","0020322",302.652584889
"0020320","0020313",321.295358418
"0020320","0020321",245.758926195
"0020321","0020314",235.011924621
"0020321","0020318",242.35070843
"0020322","0020317",237.626426956
"0020322","0020458",280.34847349
"0020323","0020324",225.182875964
"0020323","0094816",417.28823512
"0020324","0020325",337.190663991
"0020324","0108994",49.8393919856
"0020325","0020336",266.98076737
"0020325","0108995",59.2087957784
"0020326","0020171",466.499741606
"0020326","0020327",224.394187862
"0020327","0020323",455.25740155
"0020327","0020328",236.630876684
"0020328","0020324",443.654365766
"0020328","0020329",88.8596430278
"0020329","0020325",507.138194803
"0020329","0020331",263.853994991
"0020330","0020328",147.493256164
"0020330","0020329",139.000261179
"0020331","0020336",512.377482429
"0020331","0020339",284.86127463
"0020332","0020326",243.601950912
"0020332","0020333",225.866708295
"0020333","0020327",267.532425559
"0020333","0020334",241.493983525
"0020334","0020330",146.266714283
"0020334","0020335",224.367071288
"0020335","0020331",180.829878879
"0020335","0020341",306.413348901
"0020336","0020338",287.096399082
"0020336","0108996",145.290332917
"0020338","0108997",255.615227639
"0020339","0020338",509.397771522
"0020341","0020339",65.7774233533
"0020362","0020376",493.118093949
"0020364","0020378",538.850703822
"0020366","0020368",190.834952377
"0020368","0020380",395.253963947
"0020369","0020371",234.265724151
"0020371","0020368",265.278337433
"0020371","0020488",391.104513017
"0020372","0020373",316.936464295
"0020372","0020374",224.353824768
"0020373","0020248",272.71727325
"0020373","0020375",100.372305681
"0020374","0020376",262.384285868
"0020374","0020377",401.064754236
"0020375","0020382",246.886502937
"0020375","0020388",519.501094827
"0020376","0020378",251.482070646
"0020376","0020379",405.995621103
"0020377","0020373",240.543386984
"0020377","0020375",226.690622274
"0020377","0020390",538.126924821
"0020378","0020380",250.143897029
"0020378","0020381",406.984840223
"0020379","0020377",263.120337459
"0020379","0020392",535.936827265
"0020380","0020488",264.749071452
"0020380","0020502",403.894819018
"0020381","0020379",253.096689314
"0020381","0020503",535.22045527
"0020382","0020266",69.2640996089
"0020382","0020387",517.438582334
"0020383","0020263",348.629143958
"0020383","0020267",237.779853093
"0020384","0020385",228.947404654
"0020385","0020267",145.461111387
"0020385","0020386",281.329695853
"0020386","0020265",538.51110695
"0020386","0020393",269.784528305
"0020387","0020389",535.056359698
"0020387","0066085",172.181663343
"0020388","0020387",249.759269375
"0020388","0020391",532.950590178
"0020389","0020395",255.306876731
"0020389","0078316",470.168977354
"0020390","0020388",224.509053413
"0020390","0020511",529.551227355
"0020391","0020389",249.771955415
"0020391","0078500",472.960489779
"0020392","0020390",263.977154332
"0020392","0020512",526.23422465
"0020393","0020271",586.817047808
"0020393","0020396",269.526197852
"0020394","0020274",481.364822372
"0020394","0020409",204.357095964
"0020395","0020393",95.8791751529
"0020395","0020401",313.071316256
"0020396","0020272",634.725603022
"0020396","0020399",271.299830024
"0020396","0066014",235.783132595
"0020397","0020394",250.513122593
"0020398","0020273",610.725011188
"0020398","0020397",125.504439217
"0020399","0020397",184.196646956
"0020399","0020398",86.7563941233
"0020399","0020418",499.881338466
"0020401","0020396",179.195318659
"0020401","0078315",155.747498095
"0020402","0078011",26.19951409
"0020402","0092871",181.831383179
"0020403","0020402",250.815370121
"0020403","0078010",27.0242699646
"0020404","0020418",331.932209267
"0020404","0020527",355.187114157
"0020405","0020290",116.174542615
"0020405","0020406",108.199105376
"0020406","0020291",113.534408765
"0020406","0020407",162.900118078
"0020407","0020291",120.477133399
"0020407","0020411",303.771996726
"0020409","0020287",350.077897537
"0020409","0020405",235.440204578
"0020411","0020288",342.990404211
"0020411","0066105",136.881393799
"0020412","0066105",79.4702832011
"0020413","0020407",324.513204205
"0020413","0020414",110.501730169
"0020414","0020412",109.358486677
"0020415","0020405",444.938689863
"0020415","0020416",88.1005386724
"0020416","0020413",131.566029789
"0020417","0020409",445.828625939
"0020417","0020415",235.590603209
"0020418","0020419",54.8940306493
"0020418","0066012",252.209876865
"0020418","0066013",64.5693527565
"0020419","0020417",213.191206941
"0020419","0020420",312.766542908
"0020420","0020417",236.678626956
"0020420","0020421",191.697108881
"0020421","0020424",265.753713953
"0020422","0020420",221.153007305
"0020423","0020416",544.582474332
"0020423","0020436",241.257078856
"0020424","0020423",63.8908983783
"0020424","0020537",253.723586954
"0020425","0020304",449.209491559
"0020425","0020306",238.537897182
"0020426","0020425",192.668083068
"0020426","0020428",283.52874078
"0020427","0020289",450.958825139
"0020427","0020426",237.862328462
"0020428","0020429",159.143211632
"0020428","0020433",139.481309179
"0020429","0020425",410.089120928
"0020429","0020431",38.1465214265
"0020430","0020429",24.6803275368
"0020430","0020431",45.4967352071
"0020431","0020432",197.604624556
"0020431","0020434",250.561181718
"0020432","0020306",449.902922558
"0020432","0020446",240.033068012
"0020433","0020430",98.1583486112
"0020433","0020439",282.275311496
"0020434","0020432",163.47625773
"0020434","0020449",290.308251378
"0020435","0020433",229.980934703
"0020435","0066104",410.423385002
"0020436","0020414",499.568461484
"0020436","0020435",229.213384717
"0020437","0020433",262.569923311
"0020437","0020435",96.4490553952
"0020438","0020430",279.126721792
"0020439","0020438",36.7209824725
"0020439","0020442",134.145815263
"0020440","0020434",282.614829407
"0020440","0020453",240.557562313
"0020441","0020439",181.071537785
"0020441","0020442",149.968598886
"0020442","0020438",155.757952894
"0020442","0020440",238.587568051
"0020443","0020322",267.111955314
"0020443","0020459",216.642342354
"0020444","0020321",450.073390303
"0020444","0020445",245.906918261
"0020445","0020318",450.984483949
"0020445","0020443",260.521400386
"0020446","0020307",449.786741811
"0020446","0020447",239.924428529
"0020447","0020320",448.797870397
"0020447","0020444",238.629241349
"0020448","0020445",445.116035836
"0020449","0020446",333.858227748
"0020449","0020450",186.049463381
"0020450","0020451",85.3855100107
"0020450","0020454",103.333528753
"0020451","0020447",443.265406377
"0020451","0020452",242.766382915
"0020452","0020444",445.921467426
"0020452","0020448",243.274965942
"0020453","0020449",111.995915845
"0020453","0020450",151.803711985
"0020454","0020451",61.4132487468
"0020454","0020457",306.5092631
"0020455","0020448",190.276074131
"0020455","0020469",202.950359604
"0020456","0020454",235.012178001
"0020456","0020457",254.022422485
"0020457","0020452",242.646924613
"0020457","0020455",242.948088316
"0020457","0020549",272.624133601
"0020458","0020332",392.46257704
"0020458","0020460",128.955190751
"0020459","0020458",83.4889692417
"0020459","0020460",93.4277173027
"0020460","0020461",130.528312026
"0020460","0020463",174.550640631
"0020461","0020333",453.270204913
"0020461","0020462",242.27477042
"0020462","0020334",422.728000478
"0020462","0020335",452.711535666
"0020463","0020461",114.404307976
"0020463","0020464",154.661124002
"0020464","0020462",249.907519295
"0020464","0020465",141.561522241
"0020465","0020466",149.31737799
"0020466","0020341",833.720382406
"0020467","0020459",510.483527009
"0020467","0020468",252.048286134
"0020468","0020463",288.47000404
"0020468","0020465",254.558083509
"0020469","0020443",583.291129943
"0020469","0020467",181.380617078
"0020479","0020492",283.197458196
"0020482","0020494",360.841765809
"0020484","0020486",426.918435201
"0020485","0020567",425.279829374
"0020486","0020494",250.509265403
"0020486","0020499",459.044891288
"0020487","0020371",262.871798887
"0020487","0020491",382.827005348
"0020488","0020491",265.122478557
"0020488","0020504",412.782713646
"0020489","0020490",337.611213692
"0020490","0020487",253.252021045
"0020490","0020495",377.906730552
"0020491","0020495",264.579599526
"0020491","0020506",428.360707408
"0020492","0020493",99.7929789856
"0020493","0020490",196.338354231
"0020493","0020496",373.792306471
"0020494","0020492",204.850294183
"0020494","0066009",221.323687451
"0020495","0020496",176.549854459
"0020495","0020498",442.225808724
"0020496","0020497",149.827389274
"0020496","0020500",452.225166639
"0020497","0020499",228.2559661
"0020497","0020501",453.33556037
"0020498","0020506",265.928258745
"0020498","0020508",222.147759996
"0020499","0020575",449.155373654
"0020499","0020576",249.762873168
"0020500","0020498",171.279526252
"0020500","0020510",234.396231703
"0020501","0020500",97.2284481888
"0020502","0020381",247.671500115
"0020502","0076485",170.884698468
"0020503","0020392",250.205780669
"0020503","0020513",524.787503687
"0020504","0020502",264.342177958
"0020504","0076486",169.7151474
"0020505","0020503",250.129897518
"0020505","0020514",524.258300784
"0020506","0020504",264.740894282
"0020506","0020509",538.037343669
"0020507","0020505",265.110238754
"0020507","0020516",525.774039088
"0020508","0020587",317.823673032
"0020509","0020507",264.816730336
"0020509","0020596",527.181207215
"0020510","0020508",110.473453255
"0020510","0020587",319.585901777
"0020511","0020391",231.060375339
"0020511","0078501",476.044127246
"0020512","0020511",262.924110569
"0020512","0078442",475.05526504
"0020513","0020512",249.930494076
"0020513","0078441",476.324836399
"0020514","0020513",251.037426141
"0020514","0078347",477.06670975
